transaction_id,obligor_id,facility_id,transaction_type,amount,currency,transaction_date,value_date,status,reference_number,description,created_by,approved_by
TXN-003779,OBL-00386,FAC-0061,Amendment,36523116.13,USD,2024-06-30,2024-07-03,Completed,REF-53195741,Syndication processed under FAC-0061,R. Williams,D. Lee
TXN-003780,OBL-00381,FAC-0052,Assignment,10040758.0,USD,2023-11-28,2023-11-28,Completed,REF-49516889,Interest Payment processed under FAC-0052,J. Thompson,R. Williams
TXN-003781,OBL-00134,FAC-0052,Waiver,1862277.98,USD,2020-04-23,2020-04-25,Cancelled,REF-99386494,Waiver processed under FAC-0052,K. Brown,D. Lee
TXN-003782,OBL-00409,FAC-0055,Interest Payment,17337526.12,USD,2021-07-28,2021-07-28,Completed,REF-25709281,Syndication processed under FAC-0055,D. Lee,R. Williams
TXN-003783,OBL-00308,FAC-0097,Drawdown,4668929.6,USD,2024-02-16,2024-02-17,Completed,REF-40075074,Amendment processed under FAC-0097,A. Rodriguez,L. Johnson
TXN-003784,OBL-00448,FAC-0031,Participation,258217429.36,USD,2020-03-09,2020-03-11,Completed,REF-62022595,Assignment processed under FAC-0031,J. Thompson,P. Wilson
TXN-003785,OBL-00037,FAC-0089,Waiver,16843427.24,USD,2021-06-05,2021-06-07,Completed,REF-79678758,Amendment processed under FAC-0089,J. Thompson,J. Thompson
TXN-003786,OBL-00007,FAC-0038,Amendment,5557565.09,USD,2020-03-23,2020-03-25,Cancelled,REF-65343852,Amendment processed under FAC-0038,R. Williams,L. Johnson
TXN-003787,OBL-00320,FAC-0065,Fee Payment,218201842.65,USD,2022-08-04,2022-08-07,Completed,REF-81872177,Assignment processed under FAC-0065,R. Williams,S. Patel
TXN-003788,OBL-00185,FAC-0054,Participation,17344719.47,USD,2022-04-12,2022-04-12,Failed,REF-91203275,Interest Payment processed under FAC-0054,L. Johnson,K. Brown
TXN-003789,OBL-00218,FAC-0006,Drawdown,67074971.94,USD,2020-10-02,2020-10-04,Completed,REF-35825654,Participation processed under FAC-0006,J. Thompson,D. Lee
TXN-003790,OBL-00309,FAC-0051,Participation,38100069.22,USD,2021-11-09,2021-11-09,Completed,REF-32902685,Repayment processed under FAC-0051,K. Brown,R. Williams
TXN-003791,OBL-00091,FAC-0058,Repayment,13058474.41,USD,2023-10-27,2023-10-29,Completed,REF-85986581,Waiver processed under FAC-0058,P. Wilson,J. Thompson
TXN-003792,OBL-00158,FAC-0069,Drawdown,40714359.78,USD,2021-05-07,2021-05-07,Pending,REF-19480896,Assignment processed under FAC-0069,L. Johnson,A. Rodriguez
TXN-003793,OBL-00324,FAC-0041,Assignment,310526877.61,USD,2022-06-05,2022-06-07,Cancelled,REF-98758717,Syndication processed under FAC-0041,M. Chen,A. Rodriguez
TXN-003794,OBL-00321,FAC-0047,Interest Payment,500629900.54,USD,2020-03-22,2020-03-23,Cancelled,REF-43219536,Repayment processed under FAC-0047,P. Wilson,D. Lee
TXN-003795,OBL-00206,FAC-0042,Amendment,10860098.29,USD,2022-08-24,2022-08-24,Pending,REF-23373481,Syndication processed under FAC-0042,C. Davis,L. Johnson
TXN-003796,OBL-00472,FAC-0067,Syndication,182756802.76,USD,2021-08-22,2021-08-24,Completed,REF-59053049,Participation processed under FAC-0067,P. Wilson,S. Patel
TXN-003797,OBL-00129,FAC-0062,Participation,7752712.89,USD,2023-10-31,2023-11-02,Completed,REF-34859854,Participation processed under FAC-0062,A. Rodriguez,A. Rodriguez
TXN-003798,OBL-00439,FAC-0044,Interest Payment,230610828.63,USD,2024-06-24,2024-06-25,Completed,REF-47452871,Assignment processed under FAC-0044,P. Wilson,S. Patel
TXN-003799,OBL-00400,FAC-0037,Waiver,99249441.38,USD,2023-03-30,2023-04-02,Failed,REF-22390561,Amendment processed under FAC-0037,L. Johnson,C. Davis
TXN-003800,OBL-00466,FAC-0010,Drawdown,1750779.04,USD,2023-03-24,2023-03-26,Failed,REF-98657462,Amendment processed under FAC-0010,K. Brown,R. Williams
TXN-003801,OBL-00436,FAC-0095,Fee Payment,248239482.88,USD,2024-04-06,2024-04-08,Failed,REF-30759062,Amendment processed under FAC-0095,C. Davis,C. Davis
TXN-003802,OBL-00254,FAC-0067,Assignment,78926520.97,USD,2023-02-21,2023-02-21,Completed,REF-74212253,Syndication processed under FAC-0067,D. Lee,K. Brown
TXN-003803,OBL-00412,FAC-0094,Assignment,57929751.02,USD,2021-06-05,2021-06-08,Failed,REF-16078267,Waiver processed under FAC-0094,M. Chen,L. Johnson
TXN-003804,OBL-00439,FAC-0044,Repayment,29775055.4,USD,2020-10-30,2020-11-01,Failed,REF-71012489,Repayment processed under FAC-0044,K. Brown,S. Patel
TXN-003805,OBL-00434,FAC-0019,Syndication,184680673.6,USD,2023-01-07,2023-01-10,Pending,REF-68053270,Syndication processed under FAC-0019,K. Brown,J. Thompson
TXN-003806,OBL-00355,FAC-0060,Rollover,271155462.4,USD,2023-06-04,2023-06-04,Completed,REF-58960065,Interest Payment processed under FAC-0060,K. Brown,L. Johnson
TXN-003807,OBL-00065,FAC-0065,Syndication,9284303.74,USD,2021-12-02,2021-12-03,Failed,REF-76601167,Drawdown processed under FAC-0065,C. Davis,R. Williams
TXN-003808,OBL-00216,FAC-0056,Repayment,30769907.31,USD,2024-03-20,2024-03-23,Completed,REF-94335805,Waiver processed under FAC-0056,K. Brown,M. Chen
TXN-003809,OBL-00408,FAC-0045,Amendment,47621039.73,USD,2024-02-11,2024-02-14,Completed,REF-69771555,Assignment processed under FAC-0045,D. Lee,A. Rodriguez
TXN-003810,OBL-00140,FAC-0024,Assignment,413810799.96,USD,2020-03-10,2020-03-12,Completed,REF-28088415,Waiver processed under FAC-0024,J. Thompson,A. Rodriguez
TXN-003811,OBL-00185,FAC-0054,Amendment,15746388.32,USD,2022-01-24,2022-01-26,Completed,REF-95885858,Rollover processed under FAC-0054,P. Wilson,C. Davis
TXN-003812,OBL-00165,FAC-0044,Syndication,43994688.84,USD,2022-07-27,2022-07-29,Cancelled,REF-39054058,Assignment processed under FAC-0044,L. Johnson,L. Johnson
TXN-003813,OBL-00479,FAC-0089,Waiver,13134775.81,USD,2024-03-08,2024-03-10,Cancelled,REF-99805607,Assignment processed under FAC-0089,K. Brown,K. Brown
TXN-003814,OBL-00108,FAC-0004,Interest Payment,301152141.78,USD,2021-05-10,2021-05-12,Completed,REF-54823974,Drawdown processed under FAC-0004,P. Wilson,R. Williams
TXN-003815,OBL-00488,FAC-0035,Interest Payment,269120525.61,USD,2021-03-17,2021-03-17,Pending,REF-73102352,Interest Payment processed under FAC-0035,C. Davis,S. Patel
TXN-003816,OBL-00244,FAC-0095,Participation,112889273.93,USD,2022-03-07,2022-03-09,Pending,REF-18078731,Participation processed under FAC-0095,P. Wilson,L. Johnson
TXN-003817,OBL-00431,FAC-0079,Drawdown,195133918.29,USD,2020-11-18,2020-11-21,Completed,REF-64995492,Syndication processed under FAC-0079,P. Wilson,C. Davis
TXN-003818,OBL-00016,FAC-0004,Syndication,394944735.78,USD,2024-06-01,2024-06-02,Cancelled,REF-51101764,Amendment processed under FAC-0004,C. Davis,S. Patel
TXN-003819,OBL-00329,FAC-0011,Waiver,44945449.24,USD,2024-04-26,2024-04-28,Completed,REF-17601140,Assignment processed under FAC-0011,P. Wilson,K. Brown
TXN-003820,OBL-00411,FAC-0051,Assignment,51255451.51,USD,2020-07-29,2020-08-01,Pending,REF-72684301,Participation processed under FAC-0051,L. Johnson,S. Patel
TXN-003821,OBL-00143,FAC-0075,Amendment,113339622.72,USD,2022-10-02,2022-10-02,Failed,REF-18674438,Rollover processed under FAC-0075,A. Rodriguez,K. Brown
TXN-003822,OBL-00099,FAC-0030,Drawdown,86161926.91,USD,2023-10-25,2023-10-28,Cancelled,REF-73181142,Interest Payment processed under FAC-0030,R. Williams,P. Wilson
TXN-003823,OBL-00091,FAC-0058,Rollover,21607388.81,USD,2021-12-06,2021-12-06,Completed,REF-56799461,Syndication processed under FAC-0058,P. Wilson,D. Lee
TXN-003824,OBL-00272,FAC-0039,Interest Payment,74912254.62,USD,2020-05-06,2020-05-09,Completed,REF-17176730,Assignment processed under FAC-0039,J. Thompson,J. Thompson
TXN-003825,OBL-00269,FAC-0097,Amendment,57143781.68,USD,2020-05-09,2020-05-10,Cancelled,REF-87781486,Drawdown processed under FAC-0097,S. Patel,M. Chen
TXN-003826,OBL-00485,FAC-0080,Interest Payment,62108282.36,USD,2024-04-27,2024-04-30,Pending,REF-87070268,Interest Payment processed under FAC-0080,L. Johnson,P. Wilson
TXN-003827,OBL-00145,FAC-0089,Syndication,4126304.31,USD,2020-07-19,2020-07-19,Cancelled,REF-87472932,Waiver processed under FAC-0089,P. Wilson,P. Wilson
TXN-003828,OBL-00061,FAC-0095,Amendment,28268359.29,USD,2020-08-29,2020-08-30,Pending,REF-45278113,Drawdown processed under FAC-0095,M. Chen,A. Rodriguez
TXN-003829,OBL-00055,FAC-0040,Rollover,102011031.43,USD,2023-01-15,2023-01-16,Completed,REF-45321765,Syndication processed under FAC-0040,R. Williams,P. Wilson
TXN-003830,OBL-00179,FAC-0096,Drawdown,20919560.84,USD,2020-07-15,2020-07-15,Completed,REF-40935609,Rollover processed under FAC-0096,J. Thompson,R. Williams
TXN-003831,OBL-00309,FAC-0051,Rollover,290447751.26,USD,2022-02-27,2022-03-02,Completed,REF-30694093,Fee Payment processed under FAC-0051,P. Wilson,L. Johnson
TXN-003832,OBL-00424,FAC-0008,Waiver,150493277.09,USD,2021-01-21,2021-01-22,Cancelled,REF-48519429,Interest Payment processed under FAC-0008,C. Davis,C. Davis
TXN-003833,OBL-00154,FAC-0072,Assignment,166564992.66,USD,2022-02-27,2022-02-28,Completed,REF-51136542,Participation processed under FAC-0072,R. Williams,J. Thompson
TXN-003834,OBL-00377,FAC-0044,Interest Payment,71524481.12,USD,2021-05-13,2021-05-13,Pending,REF-73739747,Interest Payment processed under FAC-0044,A. Rodriguez,D. Lee
TXN-003835,OBL-00295,FAC-0027,Waiver,8789980.73,USD,2021-02-22,2021-02-22,Completed,REF-54292729,Waiver processed under FAC-0027,M. Chen,S. Patel
TXN-003836,OBL-00218,FAC-0006,Amendment,42038088.69,USD,2022-06-27,2022-06-28,Cancelled,REF-78588835,Fee Payment processed under FAC-0006,D. Lee,S. Patel
TXN-003837,OBL-00203,FAC-0049,Assignment,51083451.95,USD,2023-02-17,2023-02-20,Failed,REF-42291775,Participation processed under FAC-0049,C. Davis,P. Wilson
TXN-003838,OBL-00427,FAC-0054,Participation,61451754.47,USD,2021-07-03,2021-07-03,Pending,REF-69383740,Interest Payment processed under FAC-0054,C. Davis,D. Lee
TXN-003839,OBL-00246,FAC-0074,Syndication,364635247.06,USD,2021-06-10,2021-06-13,Failed,REF-21202489,Drawdown processed under FAC-0074,L. Johnson,J. Thompson
TXN-003840,OBL-00227,FAC-0079,Rollover,103805137.84,USD,2022-02-16,2022-02-17,Pending,REF-52076728,Interest Payment processed under FAC-0079,L. Johnson,A. Rodriguez
TXN-003841,OBL-00381,FAC-0052,Participation,2691795.23,USD,2021-10-10,2021-10-13,Completed,REF-28887861,Drawdown processed under FAC-0052,L. Johnson,J. Thompson
TXN-003842,OBL-00136,FAC-0079,Repayment,37185078.13,USD,2020-06-07,2020-06-07,Failed,REF-19269251,Interest Payment processed under FAC-0079,P. Wilson,L. Johnson
TXN-003843,OBL-00128,FAC-0053,Interest Payment,23974398.13,USD,2024-05-30,2024-05-31,Pending,REF-58910682,Assignment processed under FAC-0053,C. Davis,A. Rodriguez
TXN-003844,OBL-00150,FAC-0032,Waiver,86490957.42,USD,2023-06-24,2023-06-27,Completed,REF-14021727,Repayment processed under FAC-0032,P. Wilson,M. Chen
TXN-003845,OBL-00190,FAC-0097,Drawdown,134604522.08,USD,2021-03-04,2021-03-04,Completed,REF-53392536,Participation processed under FAC-0097,L. Johnson,R. Williams
TXN-003846,OBL-00203,FAC-0049,Repayment,63953763.62,USD,2022-06-26,2022-06-27,Completed,REF-74041927,Drawdown processed under FAC-0049,J. Thompson,A. Rodriguez
TXN-003847,OBL-00341,FAC-0050,Fee Payment,147696719.65,USD,2023-11-20,2023-11-23,Completed,REF-70533728,Waiver processed under FAC-0050,K. Brown,J. Thompson
TXN-003848,OBL-00411,FAC-0051,Repayment,993611.51,USD,2022-10-20,2022-10-21,Cancelled,REF-69767807,Fee Payment processed under FAC-0051,D. Lee,M. Chen
TXN-003849,OBL-00121,FAC-0030,Drawdown,173595629.31,USD,2023-05-04,2023-05-07,Completed,REF-10764014,Repayment processed under FAC-0030,L. Johnson,P. Wilson
TXN-003850,OBL-00088,FAC-0010,Participation,20141206.56,USD,2022-04-27,2022-04-28,Failed,REF-31214888,Interest Payment processed under FAC-0010,L. Johnson,J. Thompson
TXN-003851,OBL-00001,FAC-0092,Syndication,53380401.73,USD,2022-05-01,2022-05-01,Completed,REF-46228556,Rollover processed under FAC-0092,K. Brown,K. Brown
TXN-003852,OBL-00028,FAC-0044,Amendment,159512152.58,USD,2020-12-16,2020-12-18,Completed,REF-55820790,Participation processed under FAC-0044,J. Thompson,L. Johnson
TXN-003853,OBL-00425,FAC-0012,Participation,5340419.36,USD,2022-08-22,2022-08-22,Cancelled,REF-14152491,Drawdown processed under FAC-0012,L. Johnson,R. Williams
TXN-003854,OBL-00027,FAC-0053,Repayment,12145437.67,USD,2020-06-18,2020-06-20,Cancelled,REF-25100238,Rollover processed under FAC-0053,R. Williams,P. Wilson
TXN-003855,OBL-00496,FAC-0064,Interest Payment,12859879.86,USD,2023-07-08,2023-07-11,Pending,REF-64523874,Rollover processed under FAC-0064,M. Chen,L. Johnson
TXN-003856,OBL-00408,FAC-0045,Rollover,97864917.64,USD,2024-03-29,2024-04-01,Pending,REF-65987483,Drawdown processed under FAC-0045,R. Williams,L. Johnson
TXN-003857,OBL-00468,FAC-0034,Waiver,111179533.53,USD,2022-10-25,2022-10-27,Pending,REF-56967820,Drawdown processed under FAC-0034,L. Johnson,S. Patel
TXN-003858,OBL-00092,FAC-0044,Drawdown,98461296.16,USD,2021-09-26,2021-09-29,Pending,REF-89277434,Amendment processed under FAC-0044,C. Davis,K. Brown
TXN-003859,OBL-00388,FAC-0009,Amendment,6446446.76,USD,2020-08-12,2020-08-15,Completed,REF-79554685,Interest Payment processed under FAC-0009,D. Lee,D. Lee
TXN-003860,OBL-00056,FAC-0043,Participation,59321803.72,USD,2024-06-12,2024-06-12,Completed,REF-61362770,Drawdown processed under FAC-0043,R. Williams,C. Davis
TXN-003861,OBL-00011,FAC-0004,Waiver,101464769.84,USD,2020-06-03,2020-06-06,Completed,REF-75781333,Drawdown processed under FAC-0004,C. Davis,S. Patel
TXN-003862,OBL-00206,FAC-0042,Waiver,56901461.52,USD,2022-10-04,2022-10-07,Completed,REF-45252715,Amendment processed under FAC-0042,L. Johnson,A. Rodriguez
TXN-003863,OBL-00462,FAC-0100,Rollover,361339279.19,USD,2021-09-04,2021-09-06,Completed,REF-29454935,Syndication processed under FAC-0100,D. Lee,J. Thompson
TXN-003864,OBL-00272,FAC-0039,Drawdown,83913643.06,USD,2023-01-08,2023-01-08,Completed,REF-54077927,Repayment processed under FAC-0039,M. Chen,D. Lee
TXN-003865,OBL-00343,FAC-0077,Interest Payment,213115114.11,USD,2022-11-14,2022-11-17,Pending,REF-78430616,Amendment processed under FAC-0077,P. Wilson,D. Lee
TXN-003866,OBL-00023,FAC-0024,Syndication,52579799.86,USD,2021-08-23,2021-08-24,Cancelled,REF-85623623,Participation processed under FAC-0024,A. Rodriguez,L. Johnson
TXN-003867,OBL-00077,FAC-0099,Participation,328284739.6,USD,2020-01-12,2020-01-15,Completed,REF-68940169,Drawdown processed under FAC-0099,J. Thompson,K. Brown
TXN-003868,OBL-00274,FAC-0095,Waiver,86092713.45,USD,2020-06-08,2020-06-10,Failed,REF-73405500,Interest Payment processed under FAC-0095,M. Chen,P. Wilson
TXN-003869,OBL-00384,FAC-0017,Repayment,34533541.45,USD,2023-08-25,2023-08-28,Cancelled,REF-16358098,Waiver processed under FAC-0017,L. Johnson,A. Rodriguez
TXN-003870,OBL-00444,FAC-0019,Drawdown,184230106.17,USD,2022-07-29,2022-07-29,Pending,REF-68038375,Drawdown processed under FAC-0019,A. Rodriguez,D. Lee
TXN-003871,OBL-00179,FAC-0096,Participation,22737980.26,USD,2024-03-31,2024-03-31,Completed,REF-10730722,Assignment processed under FAC-0096,D. Lee,C. Davis
TXN-003872,OBL-00129,FAC-0062,Waiver,89783665.98,USD,2021-01-01,2021-01-03,Pending,REF-68626417,Repayment processed under FAC-0062,C. Davis,K. Brown
TXN-003873,OBL-00472,FAC-0067,Syndication,384608683.33,USD,2022-09-16,2022-09-19,Pending,REF-75512214,Interest Payment processed under FAC-0067,A. Rodriguez,P. Wilson
TXN-003874,OBL-00372,FAC-0069,Fee Payment,152704745.43,USD,2020-11-22,2020-11-23,Completed,REF-88677715,Repayment processed under FAC-0069,L. Johnson,M. Chen
TXN-003875,OBL-00006,FAC-0050,Interest Payment,72542309.05,USD,2023-07-24,2023-07-25,Pending,REF-33717032,Waiver processed under FAC-0050,P. Wilson,D. Lee
TXN-003876,OBL-00274,FAC-0095,Assignment,165482685.12,USD,2021-03-30,2021-03-31,Completed,REF-17299432,Participation processed under FAC-0095,P. Wilson,A. Rodriguez
TXN-003877,OBL-00088,FAC-0010,Rollover,90579780.38,USD,2023-11-07,2023-11-07,Completed,REF-48463436,Assignment processed under FAC-0010,K. Brown,P. Wilson
TXN-003878,OBL-00377,FAC-0044,Interest Payment,7947711.61,USD,2022-12-28,2022-12-28,Completed,REF-64358801,Interest Payment processed under FAC-0044,J. Thompson,C. Davis
TXN-003879,OBL-00111,FAC-0018,Participation,11187319.42,USD,2022-04-29,2022-04-29,Failed,REF-15140778,Interest Payment processed under FAC-0018,R. Williams,D. Lee
TXN-003880,OBL-00422,FAC-0065,Syndication,90518935.35,USD,2023-09-09,2023-09-09,Cancelled,REF-32602604,Drawdown processed under FAC-0065,K. Brown,M. Chen
TXN-003881,OBL-00235,FAC-0097,Waiver,35685538.42,USD,2020-05-07,2020-05-08,Failed,REF-57210060,Rollover processed under FAC-0097,A. Rodriguez,R. Williams
TXN-003882,OBL-00064,FAC-0076,Repayment,470007531.69,USD,2022-03-12,2022-03-15,Pending,REF-65478923,Interest Payment processed under FAC-0076,P. Wilson,K. Brown
TXN-003883,OBL-00449,FAC-0022,Fee Payment,194996733.53,USD,2021-12-12,2021-12-15,Pending,REF-17294844,Interest Payment processed under FAC-0022,R. Williams,M. Chen
TXN-003884,OBL-00442,FAC-0094,Interest Payment,25341445.79,USD,2022-02-08,2022-02-11,Completed,REF-93057875,Interest Payment processed under FAC-0094,S. Patel,R. Williams
TXN-003885,OBL-00448,FAC-0031,Participation,16110396.55,USD,2021-07-19,2021-07-21,Completed,REF-61970490,Rollover processed under FAC-0031,L. Johnson,J. Thompson
TXN-003886,OBL-00314,FAC-0047,Participation,93415204.77,USD,2022-06-18,2022-06-21,Pending,REF-23005812,Participation processed under FAC-0047,M. Chen,L. Johnson
TXN-003887,OBL-00457,FAC-0024,Drawdown,574504173.78,USD,2020-08-28,2020-08-28,Pending,REF-62279136,Waiver processed under FAC-0024,C. Davis,L. Johnson
TXN-003888,OBL-00264,FAC-0064,Rollover,427845159.83,USD,2021-08-11,2021-08-12,Completed,REF-13666881,Drawdown processed under FAC-0064,L. Johnson,K. Brown
TXN-003889,OBL-00032,FAC-0062,Syndication,441151753.87,USD,2021-04-06,2021-04-08,Completed,REF-81629587,Rollover processed under FAC-0062,D. Lee,J. Thompson
TXN-003890,OBL-00197,FAC-0076,Rollover,108630401.22,USD,2021-07-19,2021-07-20,Completed,REF-48202119,Amendment processed under FAC-0076,D. Lee,P. Wilson
TXN-003891,OBL-00027,FAC-0053,Fee Payment,12165218.61,USD,2023-07-25,2023-07-27,Completed,REF-45273044,Assignment processed under FAC-0053,J. Thompson,S. Patel
TXN-003892,OBL-00251,FAC-0096,Assignment,20697379.22,USD,2023-09-03,2023-09-03,Pending,REF-45283872,Waiver processed under FAC-0096,A. Rodriguez,M. Chen
TXN-003893,OBL-00003,FAC-0045,Drawdown,48245536.94,USD,2023-11-05,2023-11-05,Completed,REF-93642336,Participation processed under FAC-0045,R. Williams,D. Lee
TXN-003894,OBL-00169,FAC-0037,Participation,23850607.11,USD,2021-09-03,2021-09-06,Failed,REF-10031902,Participation processed under FAC-0037,L. Johnson,S. Patel
TXN-003895,OBL-00249,FAC-0007,Participation,168739073.58,USD,2021-09-21,2021-09-21,Completed,REF-77293217,Waiver processed under FAC-0007,J. Thompson,D. Lee
TXN-003896,OBL-00084,FAC-0045,Drawdown,28226840.24,USD,2021-12-06,2021-12-08,Completed,REF-28795225,Participation processed under FAC-0045,R. Williams,A. Rodriguez
TXN-003897,OBL-00164,FAC-0068,Waiver,11407571.66,USD,2022-01-27,2022-01-27,Completed,REF-43942594,Assignment processed under FAC-0068,A. Rodriguez,A. Rodriguez
TXN-003898,OBL-00411,FAC-0051,Waiver,97116630.99,USD,2022-06-15,2022-06-18,Completed,REF-58512142,Repayment processed under FAC-0051,M. Chen,P. Wilson
TXN-003899,OBL-00383,FAC-0016,Amendment,68027153.72,USD,2023-11-17,2023-11-17,Completed,REF-78837851,Drawdown processed under FAC-0016,R. Williams,A. Rodriguez
TXN-003900,OBL-00421,FAC-0041,Drawdown,80009174.33,USD,2021-08-15,2021-08-15,Pending,REF-44667265,Drawdown processed under FAC-0041,L. Johnson,R. Williams
TXN-003901,OBL-00035,FAC-0095,Fee Payment,244508816.68,USD,2021-11-09,2021-11-12,Completed,REF-30672859,Assignment processed under FAC-0095,K. Brown,P. Wilson
TXN-003902,OBL-00075,FAC-0100,Rollover,128739049.17,USD,2024-05-25,2024-05-28,Completed,REF-70139403,Fee Payment processed under FAC-0100,C. Davis,D. Lee
TXN-003903,OBL-00429,FAC-0085,Interest Payment,25350853.78,USD,2023-06-06,2023-06-07,Cancelled,REF-59611242,Interest Payment processed under FAC-0085,M. Chen,P. Wilson
TXN-003904,OBL-00025,FAC-0032,Fee Payment,128524553.25,USD,2022-02-07,2022-02-07,Pending,REF-16089039,Assignment processed under FAC-0032,A. Rodriguez,S. Patel
TXN-003905,OBL-00155,FAC-0024,Rollover,44150138.55,USD,2020-09-09,2020-09-10,Completed,REF-92631141,Repayment processed under FAC-0024,S. Patel,R. Williams
TXN-003906,OBL-00275,FAC-0082,Syndication,259230540.69,USD,2020-05-22,2020-05-23,Failed,REF-48542578,Fee Payment processed under FAC-0082,K. Brown,L. Johnson
TXN-003907,OBL-00107,FAC-0065,Fee Payment,244272641.92,USD,2022-05-25,2022-05-27,Completed,REF-98286717,Amendment processed under FAC-0065,R. Williams,P. Wilson
